title,description,content,source,author,url,published_at,image_url,search_keyword,collected_at
Myanmar junta chief Min Aung Hlaing sworn in as president,Myanmar's junta chief Min Aung Hlaing has become president. This follows a military coup five years ago. He took power after an election excluded Aung San Suu Kyi's party. The move aims to rebrand military rule. Neighboring countries attended the ceremony. Th…,"Naypyidaw: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup.As the nation's armed … [+4280 chars]",The Times of India,AFP,https://economictimes.indiatimes.com/news/international/world-news/myanmar-junta-chief-min-aung-hlaing-sworn-in-as-president/articleshow/130161360.cms,2026-04-10T06:30:04Z,"https://img.etimg.com/thumb/msid-130161458,width-1200,height-630,imgsize-72404,overlay-economictimes/articleshow.jpg",Myanmar civil war,2026-04-14T00:28:34.386273
Myanmar junta chief sworn in as president,"Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup. As the nation’s armed forces chief, Min Aung Hlaing ousted the elected government of Aung Sa…","Former Myanmar military chief and Myanmar president Min Aung Hlaing arrives at parliament to be sworn in as president - Copyright AFP Sai Aung MAIN
Myanmar junta chief Min Aung Hlaing was sworn in a… [+4347 chars]",Digital Journal,AFP,https://www.digitaljournal.com/world/myanmar-junta-chief-sworn-in-as-president/article,2026-04-10T05:42:20Z,https://www.digitaljournal.com/wp-content/uploads/2026/04/d03ba96dfc4e80ce64fffef1f943904427e2caf7.jpg,Myanmar civil war,2026-04-14T00:28:34.386274
Myanmar junta chief sworn in as president,"NAYPYIDAW: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday (Apr 10), AFP journalists saw, continuing his rule from a civilian post five years after snatching power in","NAYPYIDAW: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday (Apr 10), AFP journalists saw, continuing his rule from a civilian post five years after snatching power in a milita… [+1697 chars]",CNA,,https://www.channelnewsasia.com/asia/myanmar-junta-chief-min-aung-hlaing-president-6048496,2026-04-10T05:17:27Z,"https://dam.mediacorp.sg/image/upload/s--EKBo5N1z--/c_crop,h_576,w_1024,x_0,y_11/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2023-11:afp_watermark_14112023,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2026/04/10/000_a7c87re.jpg?itok=ugZN-l4B",Myanmar civil war,2026-04-14T00:28:34.386276
Myanmar junta chief sworn in as president,"Myanmar junta chief Min Aung Hlaing becomes president five years after the 2021 military coup, in a move critics call a rebranding of military rule.

Read More: https://punchng.com/myanmar-junta-chief-sworn-in-as-president/","Myanmar junta chief, Min Aung Hlaing, was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup.
As the nation’s armed forces … [+4213 chars]",The Punch,Punch Newspapers,https://punchng.com/myanmar-junta-chief-sworn-in-as-president/,2026-04-10T04:42:01Z,https://cdn.punchng.com/wp-content/uploads/2026/01/25054910/AFP__20260125__93WN7YN__v1__Mockup__MyanmarVote-1200x630.jpg,Myanmar civil war,2026-04-14T00:28:34.386277
Will ASEAN Welcome Myanmar Back Into Its Fold?,The official appointment of coup leader Min Aung Hlaing as president is likely to hasten a shift within the bloc.,"Myanmar officially has a new presidentand unsurprisingly, it is former Senior Gen. Min Aung Hlaing, who has led the countrys military junta since it took power in a coup against the elected governmen… [+8322 chars]",Foreign Policy,Derek Grossman,http://foreignpolicy.com/2026/04/09/myanmar-asean-normalization-president-min-aung-hlaing/,2026-04-09T21:03:22Z,https://foreignpolicy.com/wp-content/uploads/2026/04/myanmar-min-aung-hlaing-GettyImages-2268229527.jpg,Myanmar civil war,2026-04-14T00:28:34.386279
17 compelling winners from the 2026 World Press Photo Contest,"From wildfires in Spain to a polar bear feast in Norway to a wedding amongst floods in the Philippines.
The post 17 compelling winners from the 2026 World Press Photo Contest appeared first on Popular Science.","The 2026 World Press Photo Contest documents our fragility, resiliency, and the best and worst of humanity. More than 3,700 photojournalists and documentary photographers submitted 57,376 photographs… [+14154 chars]",Popular Science,Popular Science Team,http://www.popsci.com/environment/2026-world-press-photo-contest-winners/,2026-04-09T09:00:00Z,https://www.popsci.com/wp-content/uploads/2026/04/050-Europe-STO-Brais-Lorenzo-EFE-Revista-5W-El-Pais.jpg?quality=85&w=1200,Myanmar civil war,2026-04-14T00:28:34.386280
Myanmar's parliament approves cabinet mostly of former generals and holdovers,Myanmar’s parliament has approved a cabinet that largely includes former generals and holdovers from the past military-led government under Min Aung Hlaing,"NAYPYITAW, Myanmar -- Myanmars parliament approved a cabinet Thursday that largely includes former generals and holdovers from the past military-led government under Min Aung Hlaing.
Despite the for… [+1311 chars]",Abcnews.com,The Associated Press,https://abcnews.com/International/wireStory/myanmars-parliament-approves-cabinet-former-generals-holdovers-131868950,2026-04-09T08:51:38Z,https://i.abcnewsfe.com/a/96b39084-3716-4bd3-bffa-34d34e6eb020/wirestory_682ec3787ed50f7a07b5820e6ea7277a_16x9.jpg?w=1600,Myanmar civil war,2026-04-14T00:28:34.386304
Norway's Telenor faces lawsuit for giving junta data from its customers in Myanmar,"A Swedish non-profit has filed a class action lawsuit against Norway's Telenor, accusing it of endangering customers in Myanmar by sharing their data with the junta. The company said it had no real choice. Telenor is facing a class action lawsuit in Norway ov…","Telenor is facing a class action lawsuit in Norway over the actions of its subsidiary in Myanmar. 
The case alleges that Telenor Myanmar passed phone data of more than 1,200 people to the country's … [+4015 chars]",DW (English),Mark Hallam,https://www.dw.com/en/norways-telenor-faces-lawsuit-for-giving-junta-data-from-its-customers-in-myanmar/a-76710104,2026-04-08T15:48:00Z,https://static.dw.com/image/76711576_6.jpg,Myanmar civil war,2026-04-14T00:28:34.386306
Telenor faces lawsuit over claims it exposed Myanmar customers to junta repression,"BANGKOK, April 8 : A Swedish non-profit filed a class action lawsuit against Telenor on Tuesday on behalf of over 1,200 people whose phone data it says the Norwegian telecom's Myanmar subsidiary shared with the country's military junta following a 2021 coup.T…","BANGKOK, April 8 : A Swedish non-profit filed a class action lawsuit against Telenor on Tuesday on behalf of over 1,200 people whose phone data it says the Norwegian telecom's Myanmar subsidiary shar… [+3634 chars]",CNA,,https://www.channelnewsasia.com/business/telenor-faces-lawsuit-over-claims-it-exposed-myanmar-customers-junta-repression-6044071,2026-04-08T12:27:21Z,"https://dam.mediacorp.sg/image/upload/s--SqMCFgdG--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2026-04-08T122608Z_2_LYNXMPEM370QX_RTROPTP_3_MYANMAR-TELENOR.JPG?itok=bMJJlkmL",Myanmar civil war,2026-04-14T00:28:34.386307
US refugee policy for white South Africans is part of a century-long effort to keep some English-speaking nations white,"Australia, Canada and the US identified themselves as ‘white men’s countries’ in the early 20th century and coordinated immigration restrictions to keep them that way.","Newly arrived South Africans listen to U.S. Deputy Secretary of State Christopher Landau deliver welcome statements in a hangar near Washington Dulles International Airport on May 12, 2025. Chip Somo… [+8169 chars]",The Conversation Africa,"John Broich, Associate Professor of History, Case Western Reserve University",https://theconversation.com/us-refugee-policy-for-white-south-africans-is-part-of-a-century-long-effort-to-keep-some-english-speaking-nations-white-277171,2026-04-07T13:04:45Z,https://images.theconversation.com/files/728146/original/file-20260406-57-9kizaa.jpg?ixlib=rb-4.1.0&rect=0%2C0%2C5549%2C2774&q=45&auto=format&w=1356&h=668&fit=crop,Myanmar civil war,2026-04-14T00:28:34.386308
Southeast Asia’s Coming Food Crisis,Myanmar will be hit worst.,"Welcome to Foreign Policys Southeast Asia Brief.
The highlights this week: Southeast Asia faces spiking food prices, Myanmars top general becomes president, the Philippines and Vietnam strike deals … [+10244 chars]",Foreign Policy,Joseph Rachman,http://foreignpolicy.com/2026/04/07/southeast-asias-coming-food-crisis/,2026-04-07T05:00:34Z,https://foreignpolicy.com/wp-content/uploads/2026/04/myanmar-field-GettyImages-2206524856.jpg,Myanmar civil war,2026-04-14T00:28:34.386309
Myanmar junta chief elected president — what comes next?,"The head of the Myanmar's junta Min Aung Hlaing has swapped his uniform for the top civilian office, but the move is unlikely to bring peace or even create distance from the authoritarian system imposed by the 2021 coup. Myanmar's new parliament elected Min A…","Myanmar's new parliament elected Min Aung Hlaing as president on April 3, formalizing the junta chief's grip on power under the veneer of civilian rule.   
The 69-year-old general won 429 of 584 vot… [+7883 chars]",DW (English),David Hutt,https://www.dw.com/en/myanmar-junta-chief-elected-president-what-comes-next/a-76679169,2026-04-06T13:49:00Z,https://static.dw.com/image/69929380_6.jpg,Myanmar civil war,2026-04-14T00:28:34.386310
The 24 countries with the longest mandatory military service in the world,Dozens of countries have military conscription in 2026. See which nations have mandatory service that can reach two years or more.,"North Korea has the world's lengthiest service requirements, ranging from 5-13 years.ED JONES/AFP via Getty Images
<ul><li>Twenty-four countries have mandatory military service of up to two years or… [+12667 chars]",Business Insider,James LaForge,https://www.businessinsider.com/countries-longest-military-service-requirements,2026-04-06T13:11:01Z,https://i.insider.com/69c6e177f573a637a7567056?width=1200&format=jpeg,Myanmar civil war,2026-04-14T00:28:34.386311
TUG OF WAR: SCEF Rises to Counter Myanmar Military’s Attempt to Rebrand Rule as Civilian,"The Steering Council for the Emergence of a Federal Democratic Union’s (SCEF) formation marks a decisive escalation in Myanmar’s resistance landscape, uniting heavyweight political and armed opposition groups to expose and dismantle the junta’s bid to cloak m…","The Steering Council for the Emergence of a Federal Democratic Union’s (SCEF) formation marks a decisive escalation in Myanmars resistance landscape, uniting heavyweight political and armed oppositio… [+19202 chars]",Shannews.org,Sai Wansai,https://english.shannews.org/archives/29576,2026-04-06T07:06:45Z,https://english.shannews.org/wp-content/uploads/2026/04/SCEF.jpeg,Myanmar civil war,2026-04-14T00:28:34.386313
"Armenian Needlelace Initiative, WWII Hawaii Correspondence, Take-Two, More: Sunday Afternoon ResearchBuzz, April 12, 2026","NEW RESOURCES Armenian Weekly: Armenian Needlelace Initiative launched. “The Armenian Needlelace Initiative is the first comprehensive website supporting Armenian needlelace traditions by encouraging learning and making, fostering connection across scattered …","NEW RESOURCES 
Armenian Weekly: Armenian Needlelace Initiative launched. “The Armenian Needlelace Initiative is the first comprehensive website supporting Armenian needlelace traditions by encouragi… [+4363 chars]",Researchbuzz.me,ResearchBuzz,https://researchbuzz.me/2026/04/12/armenian-needlelace-initiative-wwii-hawaii-correspondence-take-two-more-sunday-afternoon-researchbuzz-april-12-2026/,2026-04-12T18:54:05Z,https://s0.wp.com/_si/?t=eyJpbWciOiJodHRwczpcL1wvczAud3AuY29tXC9pXC9ibGFuay5qcGciLCJ0eHQiOiJSZXNlYXJjaEJ1enoiLCJ0ZW1wbGF0ZSI6ImhpZ2h3YXkiLCJmb250IjoiIiwiYmxvZ19pZCI6NDMyODc1Nn0.BjdcPIDlw4ZG0Ki13B-quwxnrzAxn9iB5rJXagRMNlcMQ,Ukraine war,2026-04-14T00:28:56.534492
"Hungarian Prime Minister Viktor Orbán concedes defeat after 'painful' election result, ending 16 years in power","Hungarian Prime Minister Viktor Orbán conceded defeat on Sunday after what he called a ″painful″ election result, ending 16 years in power.","BUDAPEST, Hungary (AP) Hungarian Prime Minister Viktor Orbán conceded defeat on Sunday after what he called a painful election result, ending 16 years in power for a powerful figure in the far-right … [+8528 chars]",PBS,"Justin Spike, Associated Press, Sam McNeil, Associated Press",https://www.pbs.org/newshour/world/hungarian-prime-minister-viktor-orban-concedes-defeat-after-painful-election-result-ending-16-years-in-power,2026-04-12T18:15:56Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/04/2026-04-12T071841Z_42472636_RC2INKA7BEKE_RTRMADP_3_HUNGARY-ELECTION-1024x694.jpg,Ukraine war,2026-04-14T00:28:56.534500
Early results in Hungary's election show opposition party leading and Prime Minister Orbán's trailing,"Hungarians cast ballots Sunday in Europe's most consequential election this year, setting a record turnout in a vote that could unseat populist Prime Minister Viktor Orbán after 16 years in power.","BUDAPEST, Hungary (AP) Early official results in Hungary's election on Sunday show Péter Magyar 's opposition party leading and longtime Prime Minister Viktor Orbán's party trailing, in a vote with r… [+7572 chars]",PBS,"Justin Spike, Associated Press, Sam McNeil, Associated Press",https://www.pbs.org/newshour/world/early-results-in-hungarys-election-show-opposition-party-leading-and-prime-minister-orbans-trailing,2026-04-12T18:15:56Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/04/2026-04-12T071841Z_42472636_RC2INKA7BEKE_RTRMADP_3_HUNGARY-ELECTION-1024x694.jpg,Ukraine war,2026-04-14T00:28:56.534501
"Hungarian Prime Minister Viktor Orbán ousted after 'painful' election result, ending 16 years in power","Hungarian voters on Sunday ousted long-serving Prime Minister Viktor Orbán after 16 years in power, rejecting the authoritarian policies and global far-right movement that he embodied in favor of a pro-European challenger.","BUDAPEST, Hungary (AP) Hungarian voters on Sunday ousted long-serving Prime Minister Viktor Orbán after 16 years in power, rejecting the authoritarian policies and global far-right movement that he e… [+6929 chars]",PBS,"Justin Spike, Associated Press, Sam McNeil, Associated Press",https://www.pbs.org/newshour/world/hungarian-prime-minister-viktor-orban-ousted-after-painful-election-result-ending-16-years-in-power,2026-04-12T18:15:56Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/04/2026-04-12T071841Z_42472636_RC2INKA7BEKE_RTRMADP_3_HUNGARY-ELECTION-1024x694.jpg,Ukraine war,2026-04-14T00:28:56.534503
Polling stations close in pivotal Hungary election that could unseat long-time Prime Minister Orbán,"Hungarians cast ballots Sunday in Europe's most consequential election this year, setting a record turnout in a vote that could unseat populist Prime Minister Viktor Orbán after 16 years in power.","BUDAPEST, Hungary (AP) Hungarians cast ballots Sunday in what is seen as Europe's most consequential election this year, setting a record turnout in a vote that could unseat populist Prime Minister V… [+6807 chars]",PBS,"Justin Spike, Associated Press, Sam McNeil, Associated Press",https://www.pbs.org/newshour/world/polling-stations-close-in-pivotal-hungary-election-that-could-unseat-long-time-prime-minister-orban,2026-04-12T18:15:56Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/04/2026-04-12T071841Z_42472636_RC2INKA7BEKE_RTRMADP_3_HUNGARY-ELECTION-1024x694.jpg,Ukraine war,2026-04-14T00:28:56.534504
WATCH: 23-story Miami hotel demolished to make way for new development,Crowds gathered to watch the controlled implosion of the 23-story former Mandarin Oriental hotel on Brickell Key in Miami on Sunday.,"<ul><li>US says no agreement made with Iran after 21 hours of negotiations
</li><li>Slashing suspect shot and killed in Grand Central station
</li><li>Growing calls for Rep. Eric Swalwell to end bi… [+4382 chars]",Abcnews.com,ABC News,https://abcnews.com/video/131973495/,2026-04-12T17:54:06Z,https://i.abcnewsfe.com/a/7ce0dab7-b507-469a-afec-1e6a5e1ca2fb/260412_abc_social_miami_demo_hpMain_9x16.jpg?w=992,Ukraine war,2026-04-14T00:28:56.534505
Ukraine and Russia accuse each other of hundreds of ceasefire violations - BBC,"Ukraine and Russia accuse each other of hundreds of ceasefire violationsBBC Russian Offensive Campaign Assessment, April 11, 2026Institute for the Study of War Russia and Ukraine accuse each other of Easter ceasefire violationsPBS Ukraine and Russia accuse ea…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,Slashdot.org,feedfeeder,https://slashdot.org/firehose.pl?op=view&amp;id=181644922,2026-04-12T17:12:51Z,,Ukraine war,2026-04-14T00:28:56.534507
Russia and Ukraine trade accusations of Orthodox Easter ceasefire violations,"Both sides reported more than 1,000 drone and shelling attacks after the 32-hour truce began on ​Saturday","Russia and Ukraine accused each other on Sunday of breaching the 32-hour ceasefire in their four-year war, reporting more than 1,000 drone and shelling attacks just hours after the truce began on Sat… [+1725 chars]",The Irish Times,,https://www.irishtimes.com/world/europe/2026/04/12/russia-and-ukraine-trade-accusations-of-orthodox-easter-ceasefire-violations/,2026-04-12T17:00:46Z,https://www.irishtimes.com/resizer/v2/M7KI42O27RVZPTDLRFRMINYXBQ.jpg?smart=true&auth=997f54e6db1e95ab03ed2b23e62ed8c2225f859d9b366c9ed4190d71a107debb&width=1200&height=630,Ukraine war,2026-04-14T00:28:56.534508
Russia and Ukraine accuse each other of Easter ceasefire violations,"Russia and Ukraine accused each other of violating a Kremlin-declared Easter ceasefire Sunday, as Orthodox Christians gathered to celebrate the holiday.","KYIV, Ukraine (AP) Russia and Ukraine accused each other of violating a Kremlin-declared Easter ceasefire Sunday, as Orthodox Christians gathered to celebrate the holiday despite Moscow's 4-year-long… [+2863 chars]",PBS,"Derek Gatopoulos, Associated Press, Vasilisa Stepanenko, Associated Press",https://www.pbs.org/newshour/world/russia-and-ukraine-accuse-each-other-of-easter-ceasefire-violations,2026-04-12T16:52:15Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/04/2026-04-12T072216Z_1014104662_RC29NKA7EPXU_RTRMADP_3_RELIGION-EASTER-ORTHODOX-PUTIN-1024x683.jpg,Ukraine war,2026-04-14T00:28:56.534509
"“Hungary offers an opt-out, which Brussels does not want to allow”—Political Analyst Zoltán Kiszelly",Hungary’s Prime Minister Viktor Orbán speaks during a press conference next to President of the European Council António Costa (C) and President of the European Commission Ursula von der Leyen (R) following the European Council meeting at the EU headquarters …,"Skip to comments.
Hungary offers an opt-out, which Brussels does not want to allowPolitical Analyst Zoltán KiszellyThe European Conservative ^
 | 10 Apr, 2026
 | Zoltán Kottász
Posted on 04/12/20… [+9364 chars]",Freerepublic.com,The European Conservative,https://freerepublic.com/focus/f-chat/4374621/posts,2026-04-12T16:46:22Z,,Ukraine war,2026-04-14T00:28:56.534511
Pope Leo XIV: Eucharist is 'indispensable for Christian life',"""It is through the Eucharist that even our hands become ‘hands of the Risen One',"" the pope said.","The Sunday Eucharist is indispensable for Christian life, said Pope Leo XIV before reciting the Marian prayer of the Regina Caeli on April 12 in St. Peters Square. 
Speaking to crowds gathered in th… [+3387 chars]",Ewtnnews.com,Angela Ambrogetti,https://www.ewtnnews.com/vatican/pope-leo-xiv-eucharist-is-indispensable-for-christian-life,2026-04-12T16:29:53Z,https://res.cloudinary.com/ewtn/image/upload/v1776010879/ewtn-news/en/spw010enq9nadema7v5a.jpg,Ukraine war,2026-04-14T00:28:56.534512
International Law Won’t Save Us in the Iran War,"The war against Iran has already taken several forms, and it is a month old. The war was announced via Truth Social, without a public address to Congress, and was initially justified as a response to an imminent threat. That framing gave way to a broader invo…","The war against Iran has already taken several forms, and it is a month old. The war was announced via Truth Social, without a public address to Congress, and was initially justified as a response to… [+13927 chars]",Fair Observer,Noga Glucksam,https://www.fairobserver.com/world-news/middle-east-news/international-law-wont-save-us-in-the-iran-war/,2026-04-12T16:27:59Z,https://www.fairobserver.com/wp-content/uploads/2026/04/iran-2.jpg,Ukraine war,2026-04-14T00:28:56.534514
"China, Iran ‘weaponised’ global economy to counter US: report",Global economic competition intensifies as China and Iran use supply chains and trade routes for strategic advantage.  This challenges the United States' former economic dominance.  Nations are now investing in domestic production to build economic defenses. …,"Washington: China and Iran have weaponised the global economy to corner the US by squeezing global supply chains, leveraging commercial links to make strategic gains, according to a report in The Was… [+3481 chars]",The Times of India,PTI,https://economictimes.indiatimes.com/news/international/world-news/china-iran-weaponised-global-economy-to-counter-us-report/articleshow/130210345.cms,2026-04-12T15:20:30Z,"https://img.etimg.com/thumb/msid-130210354,width-1200,height-630,imgsize-130144,overlay-economictimes/articleshow.jpg",Ukraine war,2026-04-14T00:28:56.534515
"Full transcript: IMF's Kristalina Georgieva on ""Face the Nation with Margaret Brennan""","The following is the full transcript of an interview with Kristalina Georgieva, managing director of IMF, that aired on ""Face the Nation with Margaret Brennan"" on April 12, 2026.","The following is the full transcript of an interview with Kristalina Georgieva, managing director of the International Monetary Fund, that aired on ""Face the Nation with Margaret Brennan"" on April 12… [+22102 chars]",CBS News,,https://www.cbsnews.com/news/kristalina-georgieva-face-the-nation-full-transcript-04-12-2026/,2026-04-12T15:18:41Z,https://assets1.cbsnewsstatic.com/hub/i/r/2026/04/11/987a7490-403e-45b3-a58f-87c5be15c06e/thumbnail/1200x630/42d6dba4deeb52682234b26fcbdb2e9e/screenshot-2026-04-11-at-5-16-39-pm.png,Ukraine war,2026-04-14T00:28:56.534517
Trump ignores grilling on price of gas by bragging about strength of market— before war,"President Donald Trump was pressed by Fox News’ Maria Bartiromo on Sunday about the surging costs sparked by his administration’s war against Iran — a line of questioning that the president responded to by pivoting to past market achievements.“The blockade
 …",President Donald Trump was pressed by Fox News Maria Bartiromo on Sunday about the surging costs sparked by his administrations war against Iran a line of questioning that the president responded to … [+1637 chars],Raw Story,Alexander Willis,https://www.rawstory.com/trump-2676703616/,2026-04-12T15:05:08Z,https://www.rawstory.com/media-library/image.jpg?id=65510881&width=1200&height=600&coordinates=0%2C417%2C0%2C417,Ukraine war,2026-04-14T00:28:56.534518
"In 2011, Barack Obama said it was time to ‘pivot’ to Asia. But 15 years later, the U.S. is still at war in the Middle East","“Rebalancing to Asia is highly relevant to America’s national interests, but it has been undercut by many bad decisions.”","In 2011, President Barack Obama declared it was time for America to leave behind the wars in Iraq and Afghanistan and pivot to Asia to counter the rise of China. Fifteen years later, the U.S. finds i… [+6206 chars]",Fortune,"Didi Tang, The Associated Press",https://fortune.com/2026/04/12/pivot-asia-us-china-talks-trump-xi-jinping-iran-war/,2026-04-12T14:46:30Z,"https://fortune.com/img-assets/wp-content/uploads/2026/04/AP26100722581731-e1776004950296.jpg?resize=1200,600",Ukraine war,2026-04-14T00:28:56.534519
Ukraine-Russia blame game over Easter ceasefire violations - politico.eu,"Ukraine-Russia blame game over Easter ceasefire violationspolitico.eu Russian Offensive Campaign Assessment, April 11, 2026Institute for the Study of War Russia, Ukraine trade accusations of Orthodox Easter ceasefire violationsReuters 'We need real peace': Ea…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,Slashdot.org,feedfeeder,https://slashdot.org/firehose.pl?op=view&amp;id=181641474,2026-04-12T14:33:00Z,,Ukraine war,2026-04-14T00:28:56.534521
“The EU has developed tools capable of shaping national elections”—Democracy Interference Observatory head Richard Schenk,"Richard Schenk heads the Democracy Interference Observatory (DIO) at MCC Brussels, a project dedicated to tracking the ways in which European institutions, Brussels-funded networks and certain political actors intervene in national campaigns across the Europe…","Skip to comments.
The EU has developed tools capable of shaping national electionsDemocracy Interference Observatory head Richard SchenkThe European Conservative ^
 | 11 Apr, 2026
 | Javier Villam… [+10831 chars]",Freerepublic.com,The European Conservative,https://freerepublic.com/focus/f-chat/4374609/posts,2026-04-12T14:31:17Z,,Ukraine war,2026-04-14T00:28:56.534522
"Full transcript of ""Face the Nation with Margaret Brennan,"" April 12, 2026","On this ""Face the Nation with Margaret Brennan"" broadcast, Israeli Ambassador to the U.S. Michael Leiter and Democratic Sen. Mark Warner of Virginia join Margaret Brennan.","On this ""Face the Nation with Margaret Brennan"" broadcast, moderated by Margaret Brennan: 
<ul><li>Israeli Ambassador to the U.S. Michael Leiter</li><li>Democratic Sen. Mark Warner of Virginia</li><… [+50659 chars]",CBS News,,https://www.cbsnews.com/news/face-the-nation-full-transcript-04-12-2026/,2026-04-12T18:22:10Z,https://assets3.cbsnewsstatic.com/hub/i/r/2026/04/12/51a5d9f4-19d0-4e01-9f90-4dce3a070951/thumbnail/1200x630/49f7d2c04d845d872d13493257298b54/20260412-ftn-segment-1-cam-7-frame-0.jpg,Gaza conflict,2026-04-14T00:28:56.814119
Row over protest at Buchenwald memorial event highlights rising sense of danger in Germany,Crowd warned of growing threats to democracy,"At Buchenwald concentration camp memorial on Sunday, a ceremony to remember Germanys burdened past knocked out a long-planned protest over the countrys contested present.
For weeks, German-based Pal… [+5268 chars]",The Irish Times,,https://www.irishtimes.com/world/europe/2026/04/12/row-over-protest-at-buchenwald-memorial-event-highlights-rising-sense-of-danger-in-germany/,2026-04-12T17:39:44Z,https://www.irishtimes.com/resizer/v2/73OAFC6N5AZECXUY6ZYCX4Y6MA.jpg?smart=true&auth=6de265f4a937ce014a7c1b4cc157937ea7629fbc220b20dc54dcf19a7d97a899&width=1200&height=630,Gaza conflict,2026-04-14T00:28:56.814127
weeklyOSM: weeklyOSM 820,02/04/2026-08/04/2026 [1] An assessment of neighbourhoods using OpenStreetMap data | © L_J_R | map data © by OpenStreetMap Contributors. Mapping Comments on the following proposal have been request…,"02/04/2026-08/04/2026




[1] An assessment of neighbourhoods using OpenStreetMap data | © L_J_R | map data © by OpenStreetMap Contributors.


Mapping
<ul>
<li>Comments on the following proposal ha… [+19670 chars]",Weeklyosm.eu,weeklyOSM,https://weeklyosm.eu/archives/18506,2026-04-12T11:53:19Z,https://weeklyosm.eu/wp-content/uploads/2026/04/WN820_London.png,Gaza conflict,2026-04-14T00:28:56.814129
Guns over people: Rising military spending is eroding quality of life around the world,"When countries expand their military budgets or enter into conflict, the costs go far beyond equipment and munitions.","As Canada celebrates meeting the North Atlantic Treaty Organization (NATO) target of spending two per cent of GDP on defence, its important to remember this spending isnt counted within the concept o… [+7756 chars]",The Conversation Africa,"Ruolz Ariste, Adjunct Professor, School of Public Policy and Administration, Carleton University",https://theconversation.com/guns-over-people-rising-military-spending-is-eroding-quality-of-life-around-the-world-279601,2026-04-12T11:45:58Z,https://images.theconversation.com/files/728477/original/file-20260407-57-t80jnk.jpg?ixlib=rb-4.1.0&rect=0%2C81%2C6000%2C3000&q=45&auto=format&w=1356&h=668&fit=crop,Gaza conflict,2026-04-14T00:28:56.814130
The chronicle of a failure foretold: Why Iran-US peace talks were unlikely to succeed even before they began,Perhaps the only good thing to come out of the talks is the climb-down of both parties from a tone that evoked open hostility to one that is merely accusatory,"The Islamabad talks between Iran and the United States had all the ingredients of a deal doomed from the start, yet there was hope that the two sides would be able to arrive at a modus vivendi to sto… [+4345 chars]",The Indian Express,Vivek Mishra,https://indianexpress.com/article/opinion/columns/the-chronicle-of-a-failure-foretold-why-iran-us-peace-talks-were-unlikely-to-succeed-even-before-they-began-10632709/,2026-04-12T11:38:39Z,https://images.indianexpress.com/2026/04/islamabad-talks.jpg,Gaza conflict,2026-04-14T00:28:56.814131
Over 500 Arrested at London Palestine Action Rally: Protesters Accuse UK of Gaza Genocide Complicity,"LONDON — More than 500 people were arrested Saturday during a peaceful sit-down demonstration in Trafalgar Square against the British government's ban on the direct-action group Palestine Action, as organizers accused officials of complicity in what they call…","LONDON — More than 500 people were arrested Saturday during a peaceful sit-down demonstration in Trafalgar Square against the British government's ban on the direct-action group Palestine Action, as … [+7600 chars]",Ibtimes.com.au,Tony Jackson,https://www.ibtimes.com.au/over-500-arrested-london-palestine-action-rally-protesters-accuse-uk-gaza-genocide-complicity-1866235,2026-04-12T10:10:35Z,https://d.ibtimes.com.au/en/full/1891567/london-united-kingdom.jpg,Gaza conflict,2026-04-14T00:28:56.814133
DOGE Cuts Left U.S. Unable to Help Americans Stranded in Iran War Zone,"Foreign service officers fired in Elon Musk’s workforce purge warn the State Department is unable to help Americans stranded in the Middle East.
The post DOGE Cuts Left U.S. Unable to Help Americans Stranded in Iran War Zone appeared first on The Intercept.","When the U.S. and Israel launched their war on Iran, it put as many as 1 million Americans living in the Middle East at risk. Many found themselves stranded in an expanding war zone by a government w… [+11142 chars]",The Intercept,Nick Turse,https://theintercept.com/2026/04/12/americans-stranded-middle-east-iran-war-doge-cuts/,2026-04-12T09:43:00Z,https://theintercept.com/wp-content/uploads/2026/04/GettyImages-2266368284-e1775854961410.jpg?fit=6000%2C3000&w=1200&h=800,Gaza conflict,2026-04-14T00:28:56.814134
