video_id,title,description,channel,published_at,tags,thumbnail_url,view_count,like_count,comment_count,search_keyword,collected_at
2h2OkW6KeVU,أوكرانيا تعترف بخسارة أراض جديدة لصالح روسيا في مقاطعة سومي,"روسيا تستأنف ضرباتها على أوكرانيا بعد انتهاء هدنة عيد الفصح.. المتحدث باسم هيئة الأركان الأوكرانية يعترف بخسارة أراض جديدة لصالح روسيا في مقاطعة سومي الحدودية
#الجزيرة 
#الأخبار
#أوكرانيا
#روسيا
#مقاطعة_سومي
#هيئة_الأركان_الأوكرانية
#الحرب_الروسية_الأوكرانية
#هدنة_عيد_الفصح
=====================
تابعونا على منصات الجزيرة الرقمية
=====================
▶Facebook▶https://facebook.com/aljazeerachannel
▶Instagram▶ https://instagram.com/aljazeera
▶Twitter▶ https://twitter.com/AJArabic
▶Twitter▶ https://twitter.com/AJABreaking
▶ https://www.aljazeera.net
▶ https://www.aljazeera.com
Live▶ https://www.youtube.com/c/aljazeera/live
AlJazeera mobile applications▶ https://aje.io/AJAMobile
البث الحي / البث المباشر الأعلى مشاهدة
قناة الجزيرة
#الجزيرة
#aljazeera
#عاجل
=============
غرفة الأخبار الرقمية
شبكة الجزيرة الإعلامية
جميع الحقوق محفوظة © 2025
Al Jazeera Digital Newsroom
Al Jazeera Media Network - Doha, Qatar
=============
#عاجل #شاهد #أخبار #المغرب #الجزائر #مصر #السعودية #العراق #اليمن #سوريا #قطر #الامارات #الكويت #عمان #ليبيا #تركيا #تونس #روسيا #امريكا #الصين #الهند #باكستان #ايران #فلسطين #غزة #بغداد #دمشق #القاهرة #الرياض #مكة #جدة #البحرين #الأردن #الجزيرة #تحقيق #تغطية #مباشرة #البث #الحي #حصري #خاص #رقمي
#aljazeera #news #breaking #coverage #live #livestream #tv #USA #Russia #China #Europe #india #pakistan #turkey #israel #palestine #gaza #iran #syria #iraq #algeria #morocco #egypt #cairo #saudi #UAE",AlJazeera Arabic  قناة الجزيرة,2026-04-13T20:51:30Z,al jazeera|aljazira|أحداث|أخبار|اخبار|الأحداث|الأخبار|البث الحي|البث المباشر|برامج|تقرير|حصري|سياسة|سياسه|شاهد|عاجل|غرفة الأخبار الرقمية|مباشر|نشرة|أوكرانيا|روسيا|مقاطعة سومي|خسارة أراض جديدة|هيئة الأركان الأوكرانية|ضربات روسية|هدنة عيد الفصح|الحرب الروسية الأوكرانية|اعتراف أوكراني|سومي الحدودية|تطورات ميدانية|الجيش الروسي|الجيش الأوكراني|تصعيد عسكري|أخبار أوكرانيا اليوم|موسكو|كييف|الميدان|استئناف القصف|جبهة سومي,https://i.ytimg.com/vi/2h2OkW6KeVU/hqdefault.jpg,12677,183,4,Russia Ukraine,2026-04-14T08:34:52.533572
QHGiFDctRcI,Something NIGHTMARISH Just Happened to Russia in Ukraine Putin Never Saw This Coming,"Something NIGHTMARISH Just Happened to Russia in Ukraine 
Fifty-two drones. Fifty two Russian attack drones were sent to destroy a single Ukrainian tank. Every single one of them failed. The tank survived, its crew walked away without a scratch, and then they drove it to a new position and started firing again. And that's not even the craziest thing that happened to Russia this week. Because while that unkillable tank was shrugging off an entire day's worth of Russian drone attacks, another Ukrainian tank crew, operating a German-built Leopard 2A6, pulled off a shot so impossibly accurate that it just shattered a record that has stood since the 1991 Gulf War.

#militarystrategy #militarydevelopments #militaryanalysis
#themilitaryshow

SOURCES: https://docs.google.com/document/d/1CpITQCXBCiuJB6JCd_2nuQN-5TqrEdpyKmp7QSeVPP0/edit?tab=t.0

Breaking: U.S Navy Launches Major Blockade on Iranian Ports & Hormuz after Failed Talks:  https://www.youtube.com/watch?v=9BDxiV-WwWk",Hardware Files,2026-04-13T20:45:01Z,europe|us military|air force|military|navy|army|news|russia news|ukraine news|ukraine|russia|military news,https://i.ytimg.com/vi/QHGiFDctRcI/hqdefault.jpg,1598,114,1,Russia Ukraine,2026-04-14T08:34:52.533576
ouNKvh4NRz0,‘Disaster’ for Putin as Orbán ousted in Hungarian election landslide | Russia-Ukraine war latest,"Is Hungary turning away from Viktor Orbán’s “illiberal democracy”, or can we expect more of the same policies on the war in Ukraine?
Today, as Ukraine and the wider world react to the apparent rejection of Viktor Orbán’s model of “illiberal democracy” in Hungary, we ask: who is Péter Magyar, and what does his rise mean for Hungarian politics and Europe? As Hungarians confront a potential new political era, we examine whether real change is coming in Budapest – and how the European Union will handle the unresolved вопрос of the €90 billion loan for Ukraine. We also assess how much fighting actually paused during the Orthodox Easter ceasefire in Russia’s war against Ukraine, and ask whether Vladimir Putin is ultimately a winner or loser from the recent global attacks on oil infrastructure.
Contributors:
Dominic Nicholls (Host on Ukraine: The Latest). @DomNicholls on X.
Francis Dearnley (Host on Ukraine: The Latest). @FrancisDearnley on X.
James Crisp (Europe Editor). @JamesCrisp6 on X.

NOW IN FULL VIDEO WITH MAPS & BATTLEFIELD FOOTAGE:
Every episode is now available on our YouTube channel shortly after the release of the audio version. You will find it here: https://www.youtube.com/@UkraineTheLatest  

CONTENT REFERENCED:

Orban ousted in Hungarian election landslide (The Telegraph):
https://www.telegraph.co.uk/world-news/2026/04/12/orban-concedes-defeat-hungarian-election/ 

How Orban’s ousting in Hungary undermines Putin (James Crisp in The Telegraph):
https://www.telegraph.co.uk/world-news/2026/04/13/orbans-ousting-hungary-undermines-putin/ 

What it’s like to be hunted by drones in Ukraine (Antonia Langford in The Telegraph):
https://www.telegraph.co.uk/world-news/2026/04/13/what-its-like-to-be-hunted-by-drones-in-ukraine/

Learn more about ‘The Light of Freedom – A Night for Ukraine’ fundraiser tomorrow:
https://www.tickettailor.com/events/supportukraine/2051898 

EMAIL US:
Contact the team on ukrainepod@telegraph.co.uk . We continue to read every message, and seek to respond to as many on air and in our newsletter as possible.

#ukraine #orbán #hungary",Ukraine: The Latest,2026-04-13T18:57:50Z,Adélie Pojzman-Pontay|David Knowles|Dominic Nicholls|Francis Dearnley|History|Invasion|News|Podcast|Putin|Russia|Russia-Ukraine War|Telegraph|The Telegraph|Ukraine|Vladimir Putin|Volodymyr Zelenskyy|War|World News|Zelensky|geopolitics|news|newspaper|politics,https://i.ytimg.com/vi/ouNKvh4NRz0/hqdefault.jpg,24942,1857,168,Russia Ukraine,2026-04-14T08:34:52.533579
kmWkLEXaOM0,Ukraine is destroying Russian forces faster than ever - here’s how | Superpowers,"Ukraine is dismantling the very idea of a Russian military. A meat grinder that has reached the point of no return.

While the frontline turns into a high-tech 'Kill Zone,' the world is asking: Is the ""Superpower"" finally breaking?

00:00 Russia can’t keep up
00:29 Ukraine’s new strategies
02:51 The drone war
04:20 From data to strike
05:04 How Ukraine intercepts Russian drones
07:07 Changing the battlefield
09:39 The 'Kill Zone'
10:04 The 50,000 Threshold
10:36 Putin under pressure
12:12 Russia’s breaking point?
12:34 A war of attrition

The Sun brings you breaking news and in-depth analysis on the stories that matter most. From the ongoing war in Ukraine to conflicts in the Middle East and US and UK politics, we post updates as they happen. Expect the latest on major global events, pressing political debates, celebrity updates and exclusive royal family content, along with in-depth investigations and expert commentary. Get comprehensive coverage of Donald Trump's Presidency, Vladimir Putin's actions, and the unfolding drama of the British Royal Family. 

Subscribe now for daily updates and exclusive content from The Sun.
https://www.youtube.com/c/thesun?sub_confirmation=1

👑 For the latest Royal news, subscribe to The Sun's Royal Exclusive YouTube Channel: https://www.youtube.com/@RoyalExclusiveTheSun

Read The Sun: https://bit.ly/3Tay1OY
Like The Sun on Facebook: https://www.facebook.com/thesun/
Follow The Sun on TikTok: https://www.tiktok.com/@thesun
Subscribe to The Sun on Snapchat: https://www.snapchat.com/discover/The_Sun/1633225139

#russia #ukraine #war",The Sun,2026-04-13T17:30:20Z,The Sun|news|breaking news|latest news|world news|international news|global events|current events|analysis|investigations|Ukraine war|Vladimir Putin|russia ukraine war|russia war|russia war today|russia war update today|russian war|ukraine|ukraine news|ukraine russia war|ukraine war news|zelensky|zelensky trump|news today|ukraine war|Putin|Superpowers|Odesa|war footage|geopolitics|war footage 2026|militar analysis|war strategy|ukraine war 2026,https://i.ytimg.com/vi/kmWkLEXaOM0/hqdefault.jpg,162399,5006,443,Russia Ukraine,2026-04-14T08:34:52.533583
48f-l9KX5jI,Why Russia's T-90 Tanks Have Vanished from Ukraine's Battlefields – Full OSINT Breakdown (2026),"#T90M #UkraineWar #OSINT #DroneWarfare #fyp 
Putin himself called the T-90M ‘the best tank in the world.’ In 2022-2023 it was Russia’s pride – advanced armor, Relikt ERA, sophisticated fire control.
Yet in 2026, if you scroll through OSINT footage from the frontlines… the T-90M has almost completely disappeared.
Why? Today we break it down with hard data from Oryx, CIT, and frontline analysts. No speculation – just verified losses and battlefield reality",פילוסופיית הספה,2026-04-13T17:06:57Z,#T90M|#UkraineWar|#OSINT|#DroneWarfare|#fyp,https://i.ytimg.com/vi/48f-l9KX5jI/hqdefault.jpg,1000,25,1,Russia Ukraine,2026-04-14T08:34:52.533586
uFbjklnPB30,Houthi Warning: Trump’s Strait of Hormuz Move Could Ignite Wider War,"Trump Orders Hormuz Blockade, Houthis Threaten War Escalation Over Iran

Yemen’s Ansar Allah (Houthis) warns it will join the fight “with full force” if the U.S. and Israel escalate against Iran, as tensions spike around the Strait of Hormuz. The video breaks down Trump’s claimed maritime blockade and mine-clearing push, Iran’s defiant response and conditional openness to talks, and failed Islamabad negotiations. It also explains how any Hormuz disruption could shake oil prices, shipping, and the global economy.

#StraitOfHormuz #YemenHouthis #IranUSConflict #MiddleEastTensions #GlobalOilMarkets",News Loop,2026-04-14T00:15:02Z,yemen iran war|iran war trump|yemen joining iran war|yemen houthis join iran war|yemen joins iran israel war|iran trump|trump iran|iran war documentary|iran war|donald trump iran|us iran war|iran war news|us iran war 2026|iran war latest|war in iran|us iran war latest|us israel iran war|yemen houthis join iran|iran war explained|us on israel iran war|us israel iran war widening|houthi joins iran war|houthis join iran war|us israel iran war 2026,https://i.ytimg.com/vi/uFbjklnPB30/hqdefault.jpg,399,4,0,Yemen Houthi,2026-04-14T08:34:53.175706
8VJXN54eMNM,"YEMEN: The Houthi Truth and the Strategic ""Jugular"" Strangling the Global Economy?","Why does a nation as impoverished as Yemen keep global superpowers awake at night? Behind the haze of conflict lies the strategic ""jugular"" of Bab el-Mandeb, where even the slightest tremor can choke the flow of the entire global economy. In this Geographic Knowledge journey, Planet Expedition takes you deep into the Sada mountains to decode the asymmetric power of those ""in sandals"" and marvel at thousand-year-old mud fortresses. This is more than just a story of conflict; it is a stunning World Exploration of survival instinct and untold Earth Facts. From the mysteries of Socotra Island to the heritage of Mocha coffee, join us on this Geography Discovery to understand why Yemen is the world’s coordinate of destiny.
#Yemen #Houthi #Geography #PlanetExpedition #GlobalEconomy

• Thanks for watching! Hope you enjoyed exploring the wonders of our world with us. 
• Subscribe to Planet Expedition and hit the bell to never miss a new journey!

#planetexpedition #geography #exploration #worldfacts #discovery.",Planet Expedition,2026-04-14T00:00:08Z,Planet Expedition|Geography|World Geography|Interesting Facts|Documentary|yemen|houthi|red sea|bab el-mandeb|geopolitics|global economy|asymmetric warfare|socotra island|history of yemen|shibam architecture,https://i.ytimg.com/vi/8VJXN54eMNM/hqdefault.jpg,4,0,1,Yemen Houthi,2026-04-14T08:34:53.175722
PVtsZyNB9AM,How Houthis will help Iran to Break US Navy Hormuz Blockade?  | Trump | Iran War | IRGC | IDF,"How Houthis will help Iran to Break US Navy Hormuz Blockade?  | Trump | Iran War | IRGC | IDF

#hormuzstrait  #iranwar #usiran #houthis #yemen #manojgairolaexplainer #manojgairola #uncoveredwithmanojgairola

अनकवर्ड के आज के एपिसोड में हम आपको ईरान के एक ऐसे खतरनाक हथियार के बारे में बताएंगे जिससे Hormuz की नाकेबंदी Trump को उल्टी पड़ जाएगी...
ईरान का ये हथियार है... यमन के हूती फाइटर्स...ये वो फाइटर्स हैं जिन्हें ईरान कई सालों से ट्रेनिंग और हथियारों सप्लाई दे रहा है...मिडिल ईस्ट में हिज्बुल्ला, हमास के साथ-साथ हूती भी ईरान के प्रॉक्सी हैं...ये बहुत ही खतरनाक फोर्स है...हूतियों का यमन के एक हिस्से पर कब्जा है...और जिस हिस्से पर उनका कब्जा है.. वही जिओग्राफी इन्हें बेहद खतरनाक बनाती है...

In today's episode of Uncovered, we'll tell you about a dangerous weapon Iran possesses that could backfire on Trump's blockade of Hormuz...
This weapon of Iran is... Yemen's Houthi fighters... These are fighters Iran has been training and supplying weapons to for years... In the Middle East, along with Hezbollah and Hamas, the Houthis are also Iran's proxies... This is a very dangerous force... The Houthis control a portion of Yemen... and the geography of the area they control makes them extremely dangerous...

Download the News Nation App: 

For iOS : 
https://apps.apple.com/in/app/news-nation-tv/id6747075587

For Android :  

https://play.google.com/store/apps/details?id=com.newsnationandroid.app

Follow the News Nation channel on WhatsApp: https://whatsapp.com/channel/0029Va56tc61XquQNZnrl61P

Subscribe us on YouTube Channel:  https://www.youtube.com/@NewsNationTV

Get More Updates on: https://www.newsnationtv.com/
Get More Uttar Pradesh News Updates on:   https://www.youtube.com/@NewsStateTV
Get More Madhya Pradesh News Updates on: https://www.youtube.com/@NewsStateMPChhattisgarh  
Get More Bihar News Updates on:  https://www.youtube.com/@newsstatebiharjharkhand  

Follow us on:   
Twitter : @newsnationtv",News Nation,2026-04-13T23:30:07Z,news nation live|news nation|news nation live tv|news nation live news|top news|latest news|breaking news|Who are houthis|Yeman Houthis|Iran Proxies|Trump's blockade of Hormuz|news iran war|trump strait of hormuz|hormuz strait news|strait of hormuz news|trump strait of hormuz blockade|Abdul-Malik al-Houthi|head of the Ansar Allah (Houthi) movement in Yemen us news|us iran|iran news latest|news iran today|news in iran|news today|iran trump news,https://i.ytimg.com/vi/PVtsZyNB9AM/hqdefault.jpg,1616,35,0,Yemen Houthi,2026-04-14T08:34:53.175726
mF1spe-YZW8,Houthi Siapkan Intervensi Militer jika AS-Israel Lanjutkan Serangan ke Iran,"Kelompok Houthi di Yaman menyatakan siap meningkatkan operasi militernya jika Amerika Serikat dan Israel melanjutkan serangan terhadap Iran. Pernyataan ini disampaikan Kementerian Luar Negeri Pemerintah Houthi di Sana'a pada pada Minggu (12/4/2026).

Pernyataan Houthi itu muncul di tengah meningkatnya ketegangan kawasan Timur Tengah setelah negosiasi antara Iran dan AS kembali gagal.

Simak selengkapnya dalam video berikut!

Penulis Naskah: Meiva Jufarani
Narator: Meiva Jufarani
Video Editor: Agung Setiawan
Produser: Ervan Yudhi Tri Atmoko

#Global #Konflik #AmerikaSerikat #Iran #Houthi #Yaman #KonflikTimurTengah

Music: Vishnu - Patrick Patrikios",Kompascom Reporter on Location,2026-04-13T22:01:02Z,as serang iran|gencatan senjata iran israel|houthi|houthi siapkan intervensi militer|iran|israel|perundingan as iran|timur tengah,https://i.ytimg.com/vi/mF1spe-YZW8/hqdefault.jpg,220,2,2,Yemen Houthi,2026-04-14T08:34:53.175729
uOkGYdO0Hf8,342 PM   Houthis Fired 18 Missiles At US Destroye,"In an unprecedented and most dangerous escalation of its kind, a US destroyer in the Red Sea was hit with 18 missiles at once! But what happened just 31 minutes later was shocking to everyone.

In this episode, we reveal the details of the violent American response that led to the destruction of 8 military bases in record time.

Has the full-scale confrontation arrived? And how did the destroyer survive this barrage of missiles?

Watch the full details and leaked footage of this fierce engagement.

In this video we will cover:

Details of the Houthi attack with 18 missiles on the US fleet
How did the United States respond in just 31 minutes?
Map of the 8 bases that were completely destroyed
The future of the conflict in the Red Sea and its impact on the region
#RedSea #Yemen #Houthis #USA #BreakingNews #USDestroyer #WorldNews #MilitaryEscalation #RedSeaWar #USNavy #Pentagon #MiddleEast #HouthiAttack #MilitaryStrike #RedSeaCrisis #YemenConflict #NavalWarfare #USMilitary",Lines of Fire,2026-04-13T18:45:03Z,Red Sea|Houthis|US Destroyer|Yemen News|Houthi Missiles|American Response|Washington|Military Bases|8 Bases Destroyed|Breaking News|Military News|Middle East Conflict|Attack on US Destroyer|18 Missiles|Biden|Pentagon|US Navy|Houthi Attack Red Sea|USS Destroyer Missile Attack|Red Sea Crisis|Yemen War|US Military Strike|Houthi Rebels|Naval Warfare|Red Sea Shipping|Middle East War,https://i.ytimg.com/vi/uOkGYdO0Hf8/hqdefault.jpg,0,0,0,Yemen Houthi,2026-04-14T08:34:53.175732
QyajFaCF0rM,كلمات ترعب مليشيا إيران الحوثية,"#سهيل #اليمن #YEMEN

تردد القناة على نايلسات         11603 H افقي /27500
 موقعنا على الانترنت            http://www.suhail.net/
 حسابنا على التلجرام            https://telegram.me/suhailtv
حسابنا على التويتر                https://twitter.com/suhailchannel
 حسابنا على الفيسبوك           https://www.facebook.com/suhailchannel/
حسابنا على الانستغرام          https://www.instagram.com/suhail.channel/

 قناة_سهيل# ‪",قناة سهيل الفضائية SuhailChannel,2026-04-13T18:24:10Z,,https://i.ytimg.com/vi/QyajFaCF0rM/hqdefault.jpg,7374,246,248,Yemen Houthi,2026-04-14T08:34:53.175734
ekoCWYhI4Is,"Yemen, Houthis, Iran, and the Red Sea","In the midst of escalating tensions, the Yemen conflict has taken a perilous turn as the wider Iran–US–Israel discord intensifies. The Houthi movement, deeply entrenched in regional disputes yet maintaining strategic independence, has initiated limited missile strikes against Israel. This escalation raises concerns over potential retaliatory actions that could further strain Yemen’s fragile state. As Israeli and US operations target Iranian interests, fears mount that Yemen might once again become a central battlefield, exacerbating an already dire humanitarian situation. The Houthi's threats to disrupt Red Sea shipping, including the crucial Bab al-Mandeb Strait, underscore the broader implications—heightening global economic risks and complicating diplomatic resolutions. With Yemen on the brink, the international community remains watchful over a conflict that holds profound consequences for the region and beyond.",Clara A,2026-04-13T18:20:06Z,,https://i.ytimg.com/vi/ekoCWYhI4Is/hqdefault.jpg,0,0,0,Yemen Houthi,2026-04-14T08:34:53.175736
YFyZEa_NdN4,HOUTHI MISSILES & DRONES SHAKE ISRAEL #Israel #Houthi #MiddleEast #BreakingNews #JagatViralita,"🚀 Middle East tensions have escalated again after Yemen's Houthi group reported a direct attack on Israel, targeting Ben Gurion International Airport on Saturday night, April 4, 2026, at approximately 10:15 p.m. local time. The attack reportedly involved ballistic missiles and a swarm of combat drones.
Source: reuters.com

⚠️ Houthi military spokesman Yahya Sarea claimed the operation was a ""joint attack"" carried out in solidarity with the conflict in the region. Warning sirens sounded in Greater Tel Aviv, forcing thousands of residents and airport passengers to rush to shelters.
Source: aljazeera.com

🛡️ The Israeli military (IDF) confirmed the missile launches from Yemen. Air defense systems successfully intercepted most of the threats, although one projectile fragment reportedly landed in an open area around the airport perimeter without causing major damage.
 Source: bbc.com

✈️ Although there was no significant damage, flight operations were temporarily suspended for security reasons. This incident immediately sparked global concern, with several airlines reviewing routes to Tel Aviv.
Source: cnn.com

🌍 Analysts consider attacks on civilian airports like Ben Gurion a serious escalation that could trigger a broader military response from Israel and its allies, as well as increase the risk of a larger regional conflict.
Source: ft.com

🔔 If you find this useful, don't forget to SUBSCRIBE and SHARE so you and your friends don't miss other breaking news

#Israel #Houthi #MiddleEast #BreakingNews #JagatViralita",Jagat Viralita,2026-04-13T18:00:36Z,breaking news today|global tensions update|geopolitics explained|world conflict news|viral world events|shocking facts today|unexpected events caught on camera|latest global crisis|technology breakthrough news|AI breakthrough update|future tech news|world leaders update|military tension news|real news no filter|viral moments today|internet trending events|global headlines today|fast news recap|truth behind viral news|Iran drone|houthi missile|tel aviv,https://i.ytimg.com/vi/YFyZEa_NdN4/hqdefault.jpg,7,0,0,Yemen Houthi,2026-04-14T08:34:53.175739
sTs1pt77CpI,نقابة المعلمين تحذر من خطر زج الطلاب في مراكز الحوثي,"نقابة المعلمين تحذر من خطر زج الطلاب في مراكز الحوثي

#قناة_الجمهورية

============================================
تغطية إخبارية متواصلة لما يجري في الجمهورية اليمنية وخارطة برامجية متميزة. 

قناة الجمهورية
قناة يمنية سياسية اجتماعية عامة
تردد: 12054 | عمودي | 27500   التصحيح: 5/6
============================================= 

#اليمن​ #أخبار_اليمن #اليمن_عاجل #الشرق_الأوسط #إيران #إسرائيل #الولايات المتحدة #أمريكا #السعودية #الإمارات #قطر #البحرين #أبوظبي #دبي #المنامة #مسقط #صنعاء #البنتاغون #القيادة_المركزية_الأمريكية #ملحمة_الغضب #مليشيا_الحوثي #الحرس_الثوري #حزب_الله 


‏#news​ #aljoumhouriy​ #breaking​ #live​ #livestream​ #USA​ #Russia​ #China​ #Europe​ ​ #turkey​ #israel​ #palestine​ #gaza​ #iran​ #syria​ #iraq​ #algeria​ #morocco​ #egypt​ #cairo​ #saudi​ #UAE​ #moscow​ #damascus​ #ankara​ #Istanbul​ #france#Salah​ #aljoumhouriya",قناة الجمهورية | ALJOUMHOURIYA TV,2026-04-13T17:32:56Z,الجمهورية|ميون|التعليم في اليمن|الأطفال الجنود|المنظمات الحقوقية|الأمم المتحدة|تأثير الحرب على التعليم|تجنيد الأطفال في الحرب|الحوثيون|انتهاكات حقوق الإنسان|الصراع في اليمن|الحرب في اليمن|حقوق الطفل|مدارس محوّلة|تجنيد الأطفال,https://i.ytimg.com/vi/sTs1pt77CpI/hqdefault.jpg,1042,8,0,Yemen Houthi,2026-04-14T08:34:53.175742
IjKYcWMJOF0,"Statecraft with Geeta Mohan: Bab el-Mandab Threat, Houthi Strikes, Global Trade at Risk Now","While the world is fixated on the Strait of Hormuz, another critical chokepoint is quietly heating up—Bab el-Mandab. This narrow passage between Yemen and the Horn of Africa carries nearly 12% of global trade, connecting the Red Sea to the Suez Canal. And now, it is under growing threat.
#babelmandab #houthis #redsea #globaltrade #oilcrisis #middleeastconflict #iranproxy #straitofhormuz #shippingcrisis #geopolitics #energysecurity #statecraft #geetamohan #worldnews
The Houthis, who control much of Yemen’s coastline, are armed with Iranian-supplied missiles, sea mines, and fast attack boats. They may not fully shut down Bab el-Mandab—but they don’t need to. A strategy of “blockade light” is enough to shake global markets.

Intelligence assessments suggest a 70–80% probability of intensified drone and missile attacks within 48 to 72 hours of a Hormuz blockade. The targets? Saudi and UAE oil shipments—hit indirectly, but with maximum economic pressure.

A full closure remains unlikely. Why? Because it would trigger massive retaliation similar to Operation Prosperity Guardian, where US and UK forces already destroyed over 20 Houthi boats. The Houthis are calculated, not reckless. Their goal is disruption without inviting overwhelming force.

India Today Global is the international arm of India's most trusted media organization — delivering factual, up-to-date news, analysis, and insights from India and around the world.  From politics and business to culture and global affairs, we cover it all. Built for the digital-first English news audience and the Indian diaspora worldwide, we are the channel that connects India to the world and the world to India.

breaking news | latest news | world news | international news | global headlines | top news today | news update | live news | politics news | breaking politics | global politics | us news | india news | trump news | modi news | us india news | diplomatic news | foreign policy news | geopolitics news | world affairs | headline news | trending news | viral news | exclusive news | top story today | news alert | major development | big story | current affairs | international politics

🎙️ Statecraft - Executive Editor Geeta Mohan cuts the noise, decodes the truth, and dissects the forces shaping global power, from geopolitical shifts to military strategies and economic levers.

🌐 Namaste World - Your daily wrap of the biggest stories from around the globe. Concise, sharp, essential.

🔍 Point of View - We hold people accountable. The questions others won't ask, asked here.

🗺️ Zoom In - Wars, conflicts, and tensions simplified with maps and context that actually make sense.

🤝 Diplomatic Diaries - Ambassadors have a public face. We show you the other one.

No stone unturned. No question unasked.

🔔 Subscribe - because the world doesn't wait, and neither should you.

Follow us on Twitter: https://x.com/ITGGlobal

Follow us on Instagram: https://instagram.com/indiatodayglobal

Follow us on Facebook: https://www.facebook.com/indiatodayglobal

Follow us on Website: https://www.indiatoday.in/global

Watch our marquee shows: 

EXCLUSIVE: President Putin Says ""We Will Take Donbas by Force"" in His Most Shocking Interview
https://youtu.be/RHY0rihziqI

Trump Demanded Seven Countries Send Warships to Hormuz. Every Single One Refused | Statecraft Ep 307
https://youtu.be/f_KtFo8VR5Q

Afghanistan Claims Pakistan Bombed Kabul Hospital Killing 400, 250 injured | Namaste World EP 81
https://youtu.be/tzzEdnrJlq8

From B-52 to B-21 Raider: The Evolution of America’s War Machine | Zoom In With Sandeep Unnithan
https://youtu.be/Me840ZzGfCc

US Iran War: Military Bases in the Gulf, For Israel or the Arab World? | West Asia War | POV Ep 5
https://youtu.be/jcLVHRusd6M?si=jUQ3cGCwpNvmt8Ea

Inside Australian Envoy’s Delhi Residence | Diplomatic Diaries Exclusive
https://youtu.be/u_5t9vIF1k0?si=LNa3fuFk4VRm8HzP",India Today Global,2026-04-13T17:16:29Z,bab el mandab crisis|houthi attacks red sea|global trade chokepoints|iran proxy houthis missiles|red sea shipping crisis 2026|strait of hormuz vs bab el mandab|oil tanker attacks yemen|saudi uae oil threat|operation prosperity guardian explained|middle east shipping lanes risk|global supply chain disruption|drone missile tanker attacks|red sea escalation news|geopolitics trade routes|why bab el mandab matters,https://i.ytimg.com/vi/IjKYcWMJOF0/hqdefault.jpg,83,1,0,Yemen Houthi,2026-04-14T08:34:53.175745
